USPS|GEOID|GEOIDFQ|NAME|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
NC|37014|620L900US37014|State House District 14|756605022|233946853|292.127|90.327|34.696042|-77.290709
NC|37015|620L900US37015|State House District 15|789894981|727256|304.98|0.281|34.8359|-77.501071
NC|37016|620L900US37016|State House District 16|2683948229|298796822|1036.278|115.366|34.520212|-77.825755
NC|37017|620L900US37017|State House District 17|1641732592|117915484|633.877|45.527|34.101391|-78.262734
NC|37018|620L900US37018|State House District 18|94625167|8881315|36.535|3.429|34.198268|-77.914112
NC|37019|620L900US37019|State House District 19|641783148|637380517|247.794|246.094|33.966559|-78.05746
NC|37020|620L900US37020|State House District 20|320005656|107721024|123.555|41.591|34.28058|-77.847371
NC|37021|620L900US37021|State House District 21|183321003|10481632|70.781|4.047|35.710916|-78.915394
NC|37022|620L900US37022|State House District 22|4716076577|37940610|1820.887|14.649|34.813631|-78.467533
NC|37023|620L900US37023|State House District 23|4302034995|113573506|1661.025|43.851|35.97222|-77.20735
NC|37024|620L900US37024|State House District 24|1000192747|15251796|386.177|5.889|35.711847|-77.915584
NC|37025|620L900US37025|State House District 25|1351563025|5255585|521.841|2.029|35.970661|-77.991573
NC|37026|620L900US37026|State House District 26|518984777|3172427|200.381|1.225|35.674342|-78.351463
NC|37027|620L900US37027|State House District 27|4376677980|91371591|1689.845|35.279|36.344411|-77.687766
NC|37028|620L900US37028|State House District 28|1338255630|5488173|516.703|2.119|35.447086|-78.341596
NC|37029|620L900US37029|State House District 29|115534385|1378887|44.608|0.532|35.915902|-78.947607
NC|37030|620L900US37030|State House District 30|98890505|555107|38.182|0.214|36.013124|-78.934675
NC|37031|620L900US37031|State House District 31|200491516|10814822|77.41|4.176|35.95878|-78.812519
NC|37032|620L900US37032|State House District 32|1750043788|55338306|675.696|21.366|36.332578|-78.595504
NC|37033|620L900US37033|State House District 33|194715690|2015806|75.18|0.778|35.70381|-78.601854
NC|37034|620L900US37034|State House District 34|70188817|447666|27.1|0.173|35.84991|-78.627679
NC|37035|620L900US37035|State House District 35|397998794|29011240|153.668|11.201|35.990182|-78.662261
NC|37036|620L900US37036|State House District 36|158710145|2848202|61.278|1.1|35.677743|-78.794166
NC|37037|620L900US37037|State House District 37|292220128|4747171|112.827|1.833|35.597893|-78.740787
NC|37038|620L900US37038|State House District 38|80117007|419219|30.933|0.162|35.783428|-78.600194
NC|37039|620L900US37039|State House District 39|311296571|1853905|120.192|0.716|35.755909|-78.489598
NC|37040|620L900US37040|State House District 40|106533547|725706|41.133|0.28|35.898283|-78.7092
NC|37041|620L900US37041|State House District 41|117687247|3330141|45.439|1.286|35.844421|-78.822323
NC|37042|620L900US37042|State House District 42|267178139|2155530|103.158|0.832|35.135104|-79.007911
NC|37043|620L900US37043|State House District 43|1186098509|9417928|457.955|3.636|35.029897|-78.757825
NC|37044|620L900US37044|State House District 44|107001326|1629300|41.313|0.629|35.07143|-78.936937
NC|37045|620L900US37045|State House District 45|129859303|2109475|50.139|0.814|34.982621|-78.996165
NC|37046|620L900US37046|State House District 46|3418444971|45216153|1319.869|17.458|34.371359|-78.753102
NC|37047|620L900US37047|State House District 47|1464976796|3551399|565.631|1.371|34.631741|-79.191567
NC|37048|620L900US37048|State House District 48|1837061610|7791358|709.293|3.008|34.937299|-79.348024
NC|37049|620L900US37049|State House District 49|81557024|413966|31.489|0.16|35.799821|-78.700288
NC|37050|620L900US37050|State House District 50|1987820887|15626827|767.502|6.034|36.276064|-79.23748
NC|37051|620L900US37051|State House District 51|1253725260|17928863|484.066|6.922|35.408003|-79.254347
NC|37052|620L900US37052|State House District 52|1589603665|19543610|613.749|7.546|35.037558|-79.684319
NC|37053|620L900US37053|State House District 53|582743092|4144006|224.998|1.6|35.447877|-78.657901
NC|37054|620L900US37054|State House District 54|1904559439|71464373|735.355|27.593|35.712695|-79.283452
NC|37055|620L900US37055|State House District 55|2334647243|26218502|901.412|10.123|34.971667|-80.242889
NC|37056|620L900US37056|State House District 56|143979061|1410710|55.591|0.545|35.916207|-79.077652
NC|37057|620L900US37057|State House District 57|122023337|5671332|47.113|2.19|36.133939|-79.783616
NC|37058|620L900US37058|State House District 58|140871480|1125408|54.391|0.435|36.016255|-79.808185
NC|37059|620L900US37059|State House District 59|822689707|13175203|317.642|5.087|36.053166|-79.675483
NC|37060|620L900US37060|State House District 60|112545998|2232446|43.454|0.862|35.98488|-79.98689
NC|37061|620L900US37061|State House District 61|69668396|252108|26.899|0.097|36.077202|-79.821836
NC|37062|620L900US37062|State House District 62|405316362|7809727|156.494|3.015|36.15966|-79.938523
NC|37063|620L900US37063|State House District 63|491093428|15304671|189.612|5.909|36.139087|-79.431333
NC|37064|620L900US37064|State House District 64|605676887|12601572|233.853|4.865|35.970678|-79.370632
NC|37065|620L900US37065|State House District 65|1465006648|18434834|565.642|7.118|36.381806|-79.782754
NC|37066|620L900US37066|State House District 66|94814126|122500|36.608|0.047|35.909608|-78.545637
NC|37067|620L900US37067|State House District 67|2296332091|51067360|886.619|19.717|35.324063|-80.059488
NC|37068|620L900US37068|State House District 68|318482417|2830343|122.967|1.093|34.95244|-80.724082
NC|37069|620L900US37069|State House District 69|362150716|3422527|139.827|1.321|35.099204|-80.565977
NC|37070|620L900US37070|State House District 70|605200397|14113404|233.669|5.449|35.80728|-79.901869
NC|37071|620L900US37071|State House District 71|117945584|826033|45.539|0.319|36.049753|-80.290758
NC|37072|620L900US37072|State House District 72|100669288|1462512|38.869|0.565|36.127816|-80.263963
NC|37073|620L900US37073|State House District 73|378368859|883046|146.089|0.341|35.42826|-80.522104
NC|37074|620L900US37074|State House District 74|336093360|5190936|129.766|2.004|36.130855|-80.396819
NC|37075|620L900US37075|State House District 75|307414128|3487653|118.693|1.347|36.119166|-80.111821
NC|37076|620L900US37076|State House District 76|649347035|29586178|250.714|11.423|35.634164|-80.406748
NC|37077|620L900US37077|State House District 77|1910461426|15301543|737.633|5.908|35.996773|-80.623252
NC|37078|620L900US37078|State House District 78|2132490889|14364523|823.359|5.546|35.534618|-79.696701
NC|37079|620L900US37079|State House District 79|4802913202|5527772989|1854.415|2134.285|35.420015|-76.247278
NC|37080|620L900US37080|State House District 80|768150823|11250064|296.585|4.344|35.772338|-80.13328
NC|37081|620L900US37081|State House District 81|664082816|26353265|256.404|10.175|35.814723|-80.304279
NC|37082|620L900US37082|State House District 82|446740909|404515|172.488|0.156|35.314509|-80.560051
NC|37083|620L900US37083|State House District 83|426243577|7466246|164.574|2.883|35.542608|-80.631739
NC|37084|620L900US37084|State House District 84|1135934288|7700570|438.587|2.973|35.882323|-80.87158
NC|37085|620L900US37085|State House District 85|2962820962|17300607|1143.952|6.68|35.880351|-82.093524
NC|37086|620L900US37086|State House District 86|1311146878|20719897|506.237|8.|35.746182|-81.70618
NC|37087|620L900US37087|State House District 87|1294222786|7096099|499.702|2.74|35.964293|-81.547399
NC|37088|620L900US37088|State House District 88|67812799|332331|26.183|0.128|35.162223|-80.883396
NC|37089|620L900US37089|State House District 89|874000343|42128451|337.453|16.266|35.647349|-81.145792
NC|37090|620L900US37090|State House District 90|1921134511|10925374|741.754|4.218|36.3797|-80.785127
NC|37091|620L900US37091|State House District 91|1358452792|18255208|524.502|7.048|36.371458|-80.240423
NC|37092|620L900US37092|State House District 92|174416896|11886502|67.343|4.589|35.15409|-80.974368
NC|37093|620L900US37093|State House District 93|2449412254|13981734|945.723|5.398|36.392483|-81.471382
NC|37094|620L900US37094|State House District 94|2083793110|15756022|804.557|6.083|36.08418|-81.209772
NC|37095|620L900US37095|State House District 95|217004599|40522584|83.786|15.646|35.568414|-80.850824
NC|37096|620L900US37096|State House District 96|300491987|6951303|116.021|2.684|35.724712|-81.306506
NC|37097|620L900US37097|State House District 97|766251552|23338524|295.851|9.011|35.488491|-81.226893
NC|37098|620L900US37098|State House District 98|139835275|33275941|53.991|12.848|35.460457|-80.865801
NC|37099|620L900US37099|State House District 99|73825325|403666|28.504|0.156|35.310831|-80.73358
NC|37100|620L900US37100|State House District 100|73355614|528534|28.323|0.204|35.152306|-80.730887
NC|37101|620L900US37101|State House District 101|172131110|7336378|66.46|2.833|35.326269|-80.925524
NC|37102|620L900US37102|State House District 102|53277420|39039|20.571|0.015|35.22316|-80.809352
NC|37103|620L900US37103|State House District 103|83649462|439882|32.297|0.17|35.060035|-80.832493
NC|37104|620L900US37104|State House District 104|70351568|354173|27.163|0.137|35.149583|-80.808319
NC|37105|620L900US37105|State House District 105|155813903|1432212|60.16|0.553|35.145359|-80.690383
NC|37106|620L900US37106|State House District 106|103643755|737654|40.017|0.285|35.358115|-80.795423
NC|37107|620L900US37107|State House District 107|96538102|672879|37.274|0.26|35.275003|-80.865154
NC|37108|620L900US37108|State House District 108|363966278|7879883|140.528|3.042|35.338264|-81.106285
NC|37109|620L900US37109|State House District 109|219405454|10422723|84.713|4.024|35.204418|-81.11841
NC|37110|620L900US37110|State House District 110|950470037|7630195|366.979|2.946|35.383206|-81.471389
NC|37111|620L900US37111|State House District 111|1258739538|5266339|486.002|2.033|35.309732|-81.679637
NC|37112|620L900US37112|State House District 112|91471639|741195|35.317|0.286|35.245704|-80.698891
NC|37113|620L900US37113|State House District 113|1932730973|8448367|746.232|3.262|35.358431|-82.133572
NC|37114|620L900US37114|State House District 114|649615620|5251498|250.818|2.028|35.551892|-82.425919
NC|37115|620L900US37115|State House District 115|908690180|2346262|350.847|0.906|35.662221|-82.609997
NC|37116|620L900US37116|State House District 116|141995731|1343818|54.825|0.519|35.597535|-82.549585
NC|37117|620L900US37117|State House District 117|644433425|3530764|248.817|1.363|35.381527|-82.482056
NC|37118|620L900US37118|State House District 118|2598212171|7278645|1003.175|2.81|35.487453|-83.048121
NC|37119|620L900US37119|State House District 119|3618800306|47239806|1397.227|18.239|35.343369|-83.180745
NC|37120|620L900US37120|State House District 120|3828115086|79498408|1478.044|30.695|35.16343|-83.789366
ND|38001|620L900US38001|State House District 1|31856600|9829960|12.3|3.795|48.149051|-103.621285
ND|38002|620L900US38002|State House District 2|12075848088|344534221|4662.511|133.025|48.582678|-103.151521
ND|38003|620L900US38003|State House District 3|369542661|2756748|142.681|1.064|48.189349|-101.133784
ND|38005|620L900US38005|State House District 5|18578127|27262|7.173|0.011|48.217395|-101.311636
ND|38006|620L900US38006|State House District 6|14595168250|338725145|5635.226|130.783|48.348908|-100.919566
ND|38007|620L900US38007|State House District 7|59837710|594363|23.103|0.229|46.872107|-100.775796
ND|38008|620L900US38008|State House District 8|5426476395|164258988|2095.174|63.421|46.434843|-100.323821
ND|38009|620L900US38009|State House District 9|5101115216|207569772|1969.552|80.143|48.682752|-99.765365
ND|38010|620L900US38010|State House District 10|12309446|0|4.753|0.|46.842062|-96.857544
ND|38011|620L900US38011|State House District 11|8891740|0|3.433|0.|46.854609|-96.810221
ND|38012|620L900US38012|State House District 12|1033968125|18263675|399.217|7.052|47.070536|-98.595943
ND|38013|620L900US38013|State House District 13|20123492|391844|7.77|0.151|46.871931|-96.915555
ND|38014|620L900US38014|State House District 14|16890787322|603821466|6521.57|233.137|47.521423|-99.891641
ND|38015|620L900US38015|State House District 15|8598966539|394050758|3320.08|152.144|48.568531|-98.831251
ND|38016|620L900US38016|State House District 16|12520566|279370|4.834|0.108|46.837619|-96.900415
ND|38017|620L900US38017|State House District 17|107248914|819731|41.409|0.316|47.824921|-97.035074
ND|38018|620L900US38018|State House District 18|182495184|1809694|70.462|0.699|48.069194|-97.139971
ND|38019|620L900US38019|State House District 19|6641683917|36205735|2564.369|13.979|48.60621|-97.721859
ND|38020|620L900US38020|State House District 20|5851186121|10253515|2259.156|3.959|47.767468|-97.378154
ND|38021|620L900US38021|State House District 21|14054918|0|5.427|0.|46.873688|-96.82464
ND|38022|620L900US38022|State House District 22|3625693702|6214324|1399.888|2.399|46.926395|-97.335216
ND|38023|620L900US38023|State House District 23|488207912|14105154|188.498|5.446|48.100411|-103.846245
ND|38024|620L900US38024|State House District 24|6096913774|60160307|2354.032|23.228|46.769031|-97.921999
ND|38025|620L900US38025|State House District 25|3883739958|31408619|1499.52|12.127|46.247536|-96.958138
ND|38026|620L900US38026|State House District 26|9912271687|259729267|3827.15|100.282|47.617412|-103.184666
ND|38027|620L900US38027|State House District 27|197653430|180822|76.314|0.07|46.713399|-96.85191
ND|38028|620L900US38028|State House District 28|13051739079|155289957|5039.305|59.958|46.26177|-98.745457
ND|38029|620L900US38029|State House District 29|12583370975|311068016|4858.467|120.104|47.362772|-98.552782
ND|38030|620L900US38030|State House District 30|124555228|13079331|48.091|5.05|46.732557|-100.741309
ND|38031|620L900US38031|State House District 31|11053305616|144640644|4267.705|55.846|46.349751|-101.434373
ND|38032|620L900US38032|State House District 32|13728507|309795|5.301|0.12|46.793905|-100.785045
ND|38033|620L900US38033|State House District 33|5667081823|194119129|2188.073|74.95|47.220214|-101.501277
ND|38034|620L900US38034|State House District 34|25514239|2292627|9.851|0.885|46.805245|-100.863905
ND|38035|620L900US38035|State House District 35|12715586|296386|4.91|0.114|46.821267|-100.784203
ND|38036|620L900US38036|State House District 36|3961528822|13152313|1529.555|5.078|46.835907|-101.977445
ND|38037|620L900US38037|State House District 37|22242524|23913|8.588|0.009|46.901109|-102.821345
ND|38038|620L900US38038|State House District 38|928189022|11877594|358.376|4.586|48.277051|-101.474042
ND|38039|620L900US38039|State House District 39|18475011898|54428422|7133.242|21.015|46.576881|-103.226994
ND|38040|620L900US38040|State House District 40|444853776|2054678|171.759|0.793|48.363842|-101.198075
ND|38041|620L900US38041|State House District 41|13789838|0|5.324|0.|46.817507|-96.835171
ND|38042|620L900US38042|State House District 42|349493066|1668007|134.94|0.644|47.951426|-97.229611
ND|38043|620L900US38043|State House District 43|10611698|32501|4.097|0.013|47.900333|-97.070391
ND|38044|620L900US38044|State House District 44|8364485|0|3.23|0.|46.893346|-96.78666
ND|38045|620L900US38045|State House District 45|641693485|382738|247.759|0.148|47.07222|-96.931316
ND|38046|620L900US38046|State House District 46|16064503|0|6.203|0.|46.811226|-96.806013
ND|38047|620L900US38047|State House District 47|30906611|1697424|11.933|0.655|46.859824|-100.831773
ND|3804A|620L900US3804A|State House District 4A|3416540442|682427847|1319.134|263.487|47.769674|-102.296778
ND|3804B|620L900US3804B|State House District 4B|6585961311|319856253|2542.854|123.497|48.139084|-101.933143
OH|39001|620L900US39001|State House District 1|72016952|560448|27.806|0.216|39.970778|-82.960537
OH|39002|620L900US39002|State House District 2|91652674|2066562|35.387|0.798|39.941034|-82.894177
OH|39003|620L900US39003|State House District 3|59534674|303622|22.986|0.117|40.028735|-82.957405
OH|39004|620L900US39004|State House District 4|166588647|4363084|64.32|1.685|40.064939|-82.836062
OH|39005|620L900US39005|State House District 5|217881715|5791219|84.125|2.236|39.864822|-82.888577
OH|39006|620L900US39006|State House District 6|78507869|824831|30.312|0.318|39.970017|-83.125896
OH|39007|620L900US39007|State House District 7|65795497|3552405|25.404|1.372|40.01164|-83.048345
